15:24:38.178434 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6324812:6324976, ack 3313, win 501, length 164
15:24:38.178469 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6324976:6325140, ack 3313, win 501, length 164
15:24:38.178506 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6325140:6325304, ack 3313, win 501, length 164
15:24:38.178542 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6325304:6325468, ack 3313, win 501, length 164
15:24:38.178579 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6325468:6325632, ack 3313, win 501, length 164
15:24:38.178614 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6325632:6325796, ack 3313, win 501, length 164
15:24:38.178651 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6325796:6325960, ack 3313, win 501, length 164
15:24:38.178686 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6325960:6326124, ack 3313, win 501, length 164
15:24:38.178723 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6326124:6326288, ack 3313, win 501, length 164
15:24:38.178759 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6326288:6326452, ack 3313, win 501, length 164
15:24:38.178796 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6326452:6326616, ack 3313, win 501, length 164
15:24:38.178832 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6326616:6326780, ack 3313, win 501, length 164
15:24:38.178869 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6326780:6326944, ack 3313, win 501, length 164
15:24:38.178903 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6326944:6327108, ack 3313, win 501, length 164
15:24:38.178940 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6327108:6327272, ack 3313, win 501, length 164
15:24:38.178974 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6327272:6327436, ack 3313, win 501, length 164
15:24:38.179012 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6327436:6327600, ack 3313, win 501, length 164
15:24:38.179046 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6327600:6327764, ack 3313, win 501, length 164
15:24:38.179086 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6327764:6327928, ack 3313, win 501, length 164
15:24:38.179124 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6327928:6328092, ack 3313, win 501, length 164
15:24:38.179158 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6328092:6328256, ack 3313, win 501, length 164
15:24:38.179196 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6328256:6328420, ack 3313, win 501, length 164
15:24:38.179231 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6328420:6328584, ack 3313, win 501, length 164
15:24:38.179268 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6328584:6328748, ack 3313, win 501, length 164
15:24:38.179303 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6328748:6328912, ack 3313, win 501, length 164
15:24:38.179340 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6328912:6329076, ack 3313, win 501, length 164
15:24:38.179377 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6329076:6329240, ack 3313, win 501, length 164
15:24:38.179412 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6329240:6329404, ack 3313, win 501, length 164
15:24:38.179449 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6329404:6329568, ack 3313, win 501, length 164
15:24:38.179484 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6329568:6329732, ack 3313, win 501, length 164
15:24:38.179520 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6329732:6329896, ack 3313, win 501, length 164
15:24:38.179558 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6329896:6330060, ack 3313, win 501, length 164
15:24:38.179592 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6330060:6330224, ack 3313, win 501, length 164
15:24:38.179629 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6330224:6330388, ack 3313, win 501, length 164
15:24:38.179665 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6330388:6330552, ack 3313, win 501, length 164
15:24:38.179699 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6330552:6330716, ack 3313, win 501, length 164
15:24:38.179733 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6330716:6330880, ack 3313, win 501, length 164
15:24:38.179767 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6330880:6331044, ack 3313, win 501, length 164
15:24:38.179805 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6331044:6331208, ack 3313, win 501, length 164
15:24:38.179839 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6331208:6331372, ack 3313, win 501, length 164
15:24:38.179876 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6331372:6331536, ack 3313, win 501, length 164
15:24:38.179911 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6331536:6331700, ack 3313, win 501, length 164
15:24:38.179950 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6331700:6331864, ack 3313, win 501, length 164
15:24:38.179985 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6331864:6332028, ack 3313, win 501, length 164
15:24:38.180022 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6332028:6332192, ack 3313, win 501, length 164
15:24:38.180057 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6332192:6332356, ack 3313, win 501, length 164
15:24:38.180094 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6332356:6332520, ack 3313, win 501, length 164
15:24:38.180129 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6332520:6332684, ack 3313, win 501, length 164
15:24:38.180166 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6332684:6332848, ack 3313, win 501, length 164
15:24:38.180201 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6332848:6333012, ack 3313, win 501, length 164
15:24:38.180240 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6333012:6333176, ack 3313, win 501, length 164
15:24:38.180274 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6333176:6333340, ack 3313, win 501, length 164
15:24:38.180308 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6333340:6333504, ack 3313, win 501, length 164
15:24:38.180345 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6333504:6333668, ack 3313, win 501, length 164
15:24:38.180381 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6333668:6333832, ack 3313, win 501, length 164
15:24:38.180418 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6333832:6333996, ack 3313, win 501, length 164
15:24:38.180452 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6333996:6334160, ack 3313, win 501, length 164
15:24:38.180489 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6334160:6334324, ack 3313, win 501, length 164
15:24:38.180525 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6334324:6334488, ack 3313, win 501, length 164
15:24:38.180562 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6334488:6334652, ack 3313, win 501, length 164
15:24:38.180597 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6334652:6334816, ack 3313, win 501, length 164
15:24:38.180643 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6334816:6334980, ack 3313, win 501, length 164
15:24:38.180689 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6334980:6335144, ack 3313, win 501, length 164
15:24:38.180744 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6335144:6335308, ack 3313, win 501, length 164
15:24:38.180782 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6335308:6335472, ack 3313, win 501, length 164
15:24:38.180819 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6335472:6335636, ack 3313, win 501, length 164
15:24:38.180858 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6335636:6335800, ack 3313, win 501, length 164
15:24:38.180893 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6335800:6335964, ack 3313, win 501, length 164
15:24:38.180930 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6335964:6336128, ack 3313, win 501, length 164
15:24:38.180965 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6336128:6336292, ack 3313, win 501, length 164
15:24:38.181002 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6336292:6336456, ack 3313, win 501, length 164
15:24:38.181038 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6336456:6336620, ack 3313, win 501, length 164
15:24:38.181074 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6336620:6336784, ack 3313, win 501, length 164
15:24:38.181109 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6336784:6336948, ack 3313, win 501, length 164
15:24:38.181148 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6336948:6337112, ack 3313, win 501, length 164
15:24:38.181183 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6337112:6337276, ack 3313, win 501, length 164
15:24:38.181217 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6337276:6337440, ack 3313, win 501, length 164
15:24:38.181254 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6337440:6337604, ack 3313, win 501, length 164
15:24:38.181290 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6337604:6337768, ack 3313, win 501, length 164
15:24:38.181326 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6337768:6337932, ack 3313, win 501, length 164
15:24:38.181362 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6337932:6338096, ack 3313, win 501, length 164
15:24:38.181396 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6338096:6338260, ack 3313, win 501, length 164
15:24:38.181436 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6338260:6338424, ack 3313, win 501, length 164
15:24:38.181471 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6338424:6338588, ack 3313, win 501, length 164
15:24:38.181508 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6338588:6338752, ack 3313, win 501, length 164
15:24:38.181543 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6338752:6338916, ack 3313, win 501, length 164
15:24:38.181579 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6338916:6339080, ack 3313, win 501, length 164
15:24:38.181616 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6339080:6339244, ack 3313, win 501, length 164
15:24:38.181653 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6339244:6339408, ack 3313, win 501, length 164
15:24:38.181688 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6339408:6339572, ack 3313, win 501, length 164
15:24:38.181728 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6339572:6339736, ack 3313, win 501, length 164
15:24:38.181775 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6339736:6339900, ack 3313, win 501, length 164
15:24:38.181817 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6339900:6340064, ack 3313, win 501, length 164
15:24:38.181850 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6340064:6340228, ack 3313, win 501, length 164
15:24:38.181885 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6340228:6340392, ack 3313, win 501, length 164
15:24:38.181918 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6340392:6340556, ack 3313, win 501, length 164
15:24:38.181955 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6340556:6340720, ack 3313, win 501, length 164
15:24:38.181988 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6340720:6340884, ack 3313, win 501, length 164
15:24:38.182025 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6340884:6341048, ack 3313, win 501, length 164
15:24:38.182059 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6341048:6341212, ack 3313, win 501, length 164
15:24:38.182095 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6341212:6341376, ack 3313, win 501, length 164
15:24:38.182128 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6341376:6341540, ack 3313, win 501, length 164
15:24:38.182164 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6341540:6341704, ack 3313, win 501, length 164
15:24:38.182199 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6341704:6341868, ack 3313, win 501, length 164
15:24:38.182236 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6341868:6342032, ack 3313, win 501, length 164
15:24:38.182270 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6342032:6342196, ack 3313, win 501, length 164
15:24:38.182308 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6342196:6342360, ack 3313, win 501, length 164
15:24:38.182342 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6342360:6342524, ack 3313, win 501, length 164
15:24:38.182376 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6342524:6342688, ack 3313, win 501, length 164
15:24:38.182412 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6342688:6342852, ack 3313, win 501, length 164
15:24:38.182445 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6342852:6343016, ack 3313, win 501, length 164
15:24:38.182481 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6343016:6343180, ack 3313, win 501, length 164
15:24:38.182540 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6343180:6343344, ack 3313, win 501, length 164
15:24:38.182593 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6343344:6343508, ack 3313, win 501, length 164
15:24:38.182640 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6343508:6343672, ack 3313, win 501, length 164
15:24:38.182685 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6343672:6343836, ack 3313, win 501, length 164
15:24:38.182730 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6343836:6344000, ack 3313, win 501, length 164
15:24:38.182775 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6344000:6344164, ack 3313, win 501, length 164
15:24:38.182819 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6344164:6344328, ack 3313, win 501, length 164
15:24:38.182867 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6344328:6344492, ack 3313, win 501, length 164
15:24:38.182916 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6344492:6344656, ack 3313, win 501, length 164
15:24:38.182960 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6344656:6344820, ack 3313, win 501, length 164
15:24:38.183001 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6344820:6344984, ack 3313, win 501, length 164
15:24:38.183038 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6344984:6345148, ack 3313, win 501, length 164
15:24:38.183073 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6345148:6345312, ack 3313, win 501, length 164
15:24:38.183108 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6345312:6345476, ack 3313, win 501, length 164
15:24:38.183145 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6345476:6345640, ack 3313, win 501, length 164
15:24:38.183180 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6345640:6345804, ack 3313, win 501, length 164
15:24:38.183219 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6345804:6345968, ack 3313, win 501, length 164
15:24:38.183254 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6345968:6346132, ack 3313, win 501, length 164
15:24:38.183297 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6346132:6346296, ack 3313, win 501, length 164
15:24:38.183332 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6346296:6346460, ack 3313, win 501, length 164
15:24:38.183367 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6346460:6346624, ack 3313, win 501, length 164
15:24:38.183404 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6346624:6346788, ack 3313, win 501, length 164
15:24:38.183438 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6346788:6346952, ack 3313, win 501, length 164
15:24:38.183476 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6346952:6347116, ack 3313, win 501, length 164
15:24:38.183512 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6347116:6347280, ack 3313, win 501, length 164
15:24:38.183547 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6347280:6347444, ack 3313, win 501, length 164
15:24:38.183586 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6347444:6347608, ack 3313, win 501, length 164
15:24:38.183621 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6347608:6347772, ack 3313, win 501, length 164
15:24:38.183658 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6347772:6347936, ack 3313, win 501, length 164
15:24:38.183693 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6347936:6348100, ack 3313, win 501, length 164
15:24:38.183730 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6348100:6348264, ack 3313, win 501, length 164
15:24:38.183765 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6348264:6348428, ack 3313, win 501, length 164
15:24:38.183814 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6348428:6348592, ack 3313, win 501, length 164
15:24:38.183849 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6348592:6348756, ack 3313, win 501, length 164
15:24:38.183885 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6348756:6348920, ack 3313, win 501, length 164
15:24:38.183920 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6348920:6349084, ack 3313, win 501, length 164
15:24:38.183956 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6349084:6349248, ack 3313, win 501, length 164
15:24:38.183990 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6349248:6349412, ack 3313, win 501, length 164
15:24:38.184026 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6349412:6349576, ack 3313, win 501, length 164
15:24:38.184061 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6349576:6349740, ack 3313, win 501, length 164
15:24:38.184098 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6349740:6349904, ack 3313, win 501, length 164
15:24:38.184132 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6349904:6350068, ack 3313, win 501, length 164
15:24:38.184170 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6350068:6350232, ack 3313, win 501, length 164
15:24:38.184205 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6350232:6350396, ack 3313, win 501, length 164
15:24:38.184240 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6350396:6350560, ack 3313, win 501, length 164
15:24:38.184274 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6350560:6350724, ack 3313, win 501, length 164
15:24:38.184309 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6350724:6350888, ack 3313, win 501, length 164
15:24:38.184343 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6350888:6351052, ack 3313, win 501, length 164
15:24:38.184379 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6351052:6351216, ack 3313, win 501, length 164
15:24:38.184414 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6351216:6351380, ack 3313, win 501, length 164
15:24:38.184451 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6351380:6351544, ack 3313, win 501, length 164
15:24:38.184487 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6351544:6351708, ack 3313, win 501, length 164
15:24:38.184521 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6351708:6351872, ack 3313, win 501, length 164
15:24:38.184557 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6351872:6352036, ack 3313, win 501, length 164
15:24:38.184590 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6352036:6352200, ack 3313, win 501, length 164
15:24:38.184645 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6352200:6352364, ack 3313, win 501, length 164
15:24:38.184677 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6352364:6352528, ack 3313, win 501, length 164
15:24:38.184707 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6352528:6352692, ack 3313, win 501, length 164
15:24:38.184742 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6352692:6352856, ack 3313, win 501, length 164
15:24:38.184773 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6352856:6353020, ack 3313, win 501, length 164
15:24:38.184804 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6353020:6353184, ack 3313, win 501, length 164
15:24:38.184837 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6353184:6353348, ack 3313, win 501, length 164
15:24:38.184867 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6353348:6353512, ack 3313, win 501, length 164
15:24:38.184919 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6353512:6353676, ack 3313, win 501, length 164
15:24:38.184956 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6353676:6353840, ack 3313, win 501, length 164
15:24:38.184989 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6353840:6354004, ack 3313, win 501, length 164
15:24:38.185025 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6354004:6354168, ack 3313, win 501, length 164
15:24:38.185060 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6354168:6354332, ack 3313, win 501, length 164
15:24:38.185097 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6354332:6354496, ack 3313, win 501, length 164
15:24:38.185129 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6354496:6354660, ack 3313, win 501, length 164
15:24:38.185164 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6354660:6354824, ack 3313, win 501, length 164
15:24:38.185210 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6354824:6354988, ack 3313, win 501, length 164
15:24:38.185241 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6354988:6355152, ack 3313, win 501, length 164
15:24:38.185272 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6355152:6355316, ack 3313, win 501, length 164
15:24:38.185304 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6355316:6355480, ack 3313, win 501, length 164
15:24:38.185335 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6355480:6355644, ack 3313, win 501, length 164
15:24:38.185368 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6355644:6355808, ack 3313, win 501, length 164
15:24:38.185398 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6355808:6355972, ack 3313, win 501, length 164
15:24:38.185431 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6355972:6356136, ack 3313, win 501, length 164
15:24:38.185478 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6356136:6356300, ack 3313, win 501, length 164
15:24:38.185519 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6356300:6356464, ack 3313, win 501, length 164
15:24:38.185553 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6356464:6356628, ack 3313, win 501, length 164
15:24:38.185589 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6356628:6356792, ack 3313, win 501, length 164
15:24:38.185622 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6356792:6356956, ack 3313, win 501, length 164
15:24:38.185656 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6356956:6357120, ack 3313, win 501, length 164
15:24:38.185692 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6357120:6357284, ack 3313, win 501, length 164
15:24:38.185726 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6357284:6357448, ack 3313, win 501, length 164
15:24:38.185762 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6357448:6357612, ack 3313, win 501, length 164
15:24:38.185804 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6357612:6357776, ack 3313, win 501, length 164
15:24:38.185855 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6357776:6357940, ack 3313, win 501, length 164
15:24:38.185895 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6357940:6358104, ack 3313, win 501, length 164
15:24:38.185932 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6358104:6358268, ack 3313, win 501, length 164
15:24:38.185966 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6358268:6358432, ack 3313, win 501, length 164
15:24:38.186003 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6358432:6358596, ack 3313, win 501, length 164
15:24:38.186049 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6358596:6358760, ack 3313, win 501, length 164
15:24:38.186082 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6358760:6358924, ack 3313, win 501, length 164
